Match_ID,Innings,Batting_Team,Bowling_Team,Venue,Match_Format,Batsman_Name,Bowler_Name,Runs_Scored,Balls_Faced,Fours,Sixes,Strike_Rate,Wickets_Taken,Overs_Bowled,Runs_Conceded,Dismissal_Type,Match_Date,Player_Role
56575,1,Afghanistan,Pakistan,Unknown,Test,Russell,Bumrah,76,43,21,14,NA,2,NA,43,Hit Wicket,2021-05-10,Unknown
31258,2,New Zealand,England,Mumbai,T20,Warner,Rabada,145,54,12,1,---,1,5.912401873223555,48,Bowled,Unknown,Unknown
17885,1,Australia,Australia,Kolkata,T20,Russell,Shami,10,30,3,8,NA,-1,-,-5,Caught,2021-05-10,Bowler
21195,2,Bangladesh,Pakistan,Melbourne,Test,Root,Rabada,156,125,21,6,123.3332974019075,4,NA,14,Caught,2021-05-10,Batsman
50699,1,West Indies,Australia,Auckland,T20,Williamson,Rabada,163,126,20,7,NA,1,-,21,Stumped,2020-01-01,Batsman
75031,2,Pakistan,England,Mumbai,Test,Rohit,Bumrah,174,59,22,7,---,2,-,50,Hit Wicket,,All-Rounder
45611,1,Afghanistan,India,Johannesburg,Test,Kohli,Woakes,80,133,20,8,---,0,5.912401873223555,24,Stumped,,Unknown
33099,1,Sri Lanka,Sri Lanka,Mumbai,ODI,Kohli,Rashid,124,146,7,9,NA,4,NA,51,Unknown,,Unknown
53775,1,India,New Zealand,Delhi,ODI,Nabi,Starc,8,132,16,4,123.3332974019075,0,5.912401873223555,62,Unknown,2021-05-10,Batsman
36968,2,Australia,India,Sydney,T20,Babar,Malinga,122,4,9,11,---,-1,-,14,LBW,2021-05-10,Batsman
74777,1,Pakistan,West Indies,London,T20,Warner,Woakes,172,19,19,2,123.3332974019075,0,NA,92,Run Out,2020-01-01,All-Rounder
26958,1,South Africa,New Zealand,Delhi,Test,Root,Rashid,85,109,3,7,---,4,NA,78,Hit Wicket,,Unknown
62412,1,Afghanistan,South Africa,Chennai,ODI,Root,Southee,162,123,17,14,123.3332974019075,3,5.912401873223555,91,Stumped,2020-01-01,All-Rounder
80645,1,Bangladesh,India,Auckland,ODI,Williamson,Starc,90,77,8,12,123.3332974019075,0,NA,38,Bowled,Unknown,Unknown
40026,2,Australia,Afghanistan,Johannesburg,ODI,Nabi,Rashid,100,140,6,10,123.3332974019075,6,-,-3,Caught,2021-05-10,All-Rounder
55209,2,Australia,South Africa,Sydney,Test,Kohli,Southee,83,110,0,0,NA,4,-,92,Stumped,Unknown,Bowler
48550,1,Afghanistan,Australia,Mumbai,ODI,Rohit,Shami,158,47,22,3,123.3332974019075,1,-,32,Caught,Unknown,Unknown
65230,1,South Africa,Sri Lanka,Johannesburg,ODI,Williamson,Afridi,159,81,21,1,NA,0,-,28,Unknown,2020-01-01,All-Rounder
66465,2,Australia,New Zealand,Kolkata,T20,Nabi,Afridi,149,81,0,1,123.3332974019075,5,NA,99,Run Out,2021-05-10,All-Rounder
35777,2,England,Pakistan,Mumbai,ODI,Russell,Woakes,163,139,21,0,---,4,NA,23,LBW,,Bowler
42914,2,Afghanistan,England,Delhi,T20,Smith,Woakes,121,38,24,9,---,5,5.912401873223555,18,Unknown,,Unknown
83998,1,West Indies,South Africa,Delhi,T20,Warner,Rabada,-5,90,13,3,NA,6,NA,32,Not Out,Unknown,Unknown
12963,2,West Indies,England,Unknown,T20,Kohli,Shami,119,56,17,14,123.3332974019075,1,-,49,Caught,,All-Rounder
79778,2,New Zealand,West Indies,Sydney,Test,Rohit,Starc,138,8,3,3,123.3332974019075,3,5.912401873223555,35,Caught,2020-01-01,All-Rounder
49366,2,West Indies,New Zealand,Chennai,T20,Rohit,Rashid,83,111,7,14,123.3332974019075,-1,NA,35,Stumped,2021-05-10,Batsman
99490,1,Bangladesh,Afghanistan,Unknown,ODI,Russell,Southee,80,21,6,1,---,6,5.912401873223555,55,Stumped,2021-05-10,Unknown
22211,2,England,Australia,Chennai,ODI,Root,Rashid,131,35,19,12,NA,4,-,44,Hit Wicket,,All-Rounder
81343,1,Bangladesh,Sri Lanka,Unknown,T20,Smith,Afridi,18,130,15,1,123.3332974019075,3,-,52,Run Out,Unknown,All-Rounder
22337,1,Sri Lanka,Bangladesh,Auckland,Test,Russell,Woakes,133,112,7,11,---,5,5.912401873223555,73,LBW,2020-01-01,Bowler
37527,1,West Indies,West Indies,Sydney,ODI,Nabi,Joseph,102,81,8,8,---,4,-,76,Not Out,2020-01-01,Batsman
67356,2,Sri Lanka,Pakistan,Unknown,ODI,Kohli,Malinga,97,15,5,5,123.3332974019075,6,NA,20,Not Out,2021-05-10,Batsman
93145,2,South Africa,India,Melbourne,T20,Smith,Joseph,113,130,5,9,NA,2,NA,98,Stumped,,Bowler
51618,2,South Africa,Bangladesh,Auckland,T20,Kohli,Malinga,39,32,0,12,NA,1,NA,33,LBW,2020-01-01,Batsman
52936,2,Pakistan,Afghanistan,Chennai,Test,Smith,Shami,121,67,18,9,NA,-1,-,16,LBW,Unknown,Bowler
30329,2,Australia,India,Sydney,T20,Faf,Woakes,174,60,5,10,NA,3,NA,10,Hit Wicket,Unknown,Batsman
99952,2,South Africa,South Africa,London,T20,Russell,Starc,5,13,22,6,NA,5,NA,49,Stumped,,Unknown
20397,2,Afghanistan,Australia,Kolkata,ODI,Faf,Rashid,128,97,21,6,---,-1,-,94,Caught,Unknown,Unknown
80621,1,Pakistan,Bangladesh,Mumbai,T20,Babar,Rashid,84,103,3,5,---,2,-,57,Bowled,Unknown,Batsman
21164,1,India,South Africa,Mumbai,ODI,Rohit,Bumrah,173,60,14,9,123.3332974019075,6,NA,33,Hit Wicket,2021-05-10,Unknown
95538,1,Australia,New Zealand,Delhi,T20,Babar,Woakes,18,82,19,3,NA,2,NA,30,Not Out,,All-Rounder
27775,1,Australia,Sri Lanka,Auckland,Test,Faf,Southee,164,100,22,5,123.3332974019075,3,5.912401873223555,69,Not Out,2021-05-10,Unknown
15912,2,West Indies,Pakistan,Mumbai,ODI,Russell,Afridi,27,55,22,9,123.3332974019075,1,-,35,Run Out,2021-05-10,All-Rounder
71816,1,Australia,South Africa,Melbourne,Test,Warner,Afridi,27,100,14,9,NA,3,NA,38,LBW,2021-05-10,Bowler
78713,1,Afghanistan,West Indies,Auckland,ODI,Kohli,Rabada,81,37,0,8,---,0,5.912401873223555,-2,Caught,2021-05-10,Bowler
45186,2,Sri Lanka,New Zealand,Johannesburg,ODI,Rohit,Rashid,88,26,6,10,123.3332974019075,2,NA,27,Hit Wicket,,All-Rounder
61309,2,England,Bangladesh,Auckland,Test,Nabi,Starc,86,39,0,8,---,-1,-,84,LBW,2021-05-10,Bowler
99078,1,Australia,Pakistan,Chennai,T20,Warner,Shami,61,5,3,7,123.3332974019075,4,NA,76,Stumped,,All-Rounder
89652,2,Bangladesh,Pakistan,London,T20,Warner,Southee,101,117,16,3,NA,-1,-,65,Run Out,2021-05-10,Bowler
71401,1,Australia,Bangladesh,Kolkata,ODI,Babar,Joseph,43,47,4,14,---,2,-,93,Unknown,Unknown,All-Rounder
12378,2,West Indies,England,Auckland,Test,Nabi,Joseph,91,17,24,12,NA,-1,5.912401873223555,-9,Run Out,,Batsman
20663,1,England,South Africa,Melbourne,T20,Williamson,Starc,109,35,12,0,---,1,5.912401873223555,82,Caught,Unknown,All-Rounder
53231,1,West Indies,England,Kolkata,T20,Root,Bumrah,142,78,13,14,123.3332974019075,3,NA,8,Hit Wicket,2021-05-10,Unknown
94140,2,England,India,Mumbai,T20,Faf,Shami,-2,13,3,7,123.3332974019075,4,5.912401873223555,3,LBW,2021-05-10,All-Rounder
74495,2,West Indies,England,Delhi,Test,Nabi,Malinga,138,84,8,5,123.3332974019075,6,5.912401873223555,53,Caught,,Batsman
75781,1,New Zealand,New Zealand,Chennai,T20,Kohli,Afridi,44,45,3,7,123.3332974019075,3,NA,43,Hit Wicket,2021-05-10,All-Rounder
90392,2,Australia,New Zealand,Unknown,T20,Faf,Joseph,55,130,1,14,---,0,-,12,Stumped,,Batsman
53303,1,India,Sri Lanka,Unknown,ODI,Nabi,Starc,90,6,10,11,123.3332974019075,0,NA,-6,Bowled,Unknown,Batsman
98219,1,England,England,Auckland,ODI,Smith,Bumrah,59,16,21,2,NA,6,-,17,Stumped,2020-01-01,Bowler
26992,1,Sri Lanka,West Indies,Kolkata,Test,Nabi,Starc,9,57,23,1,---,-1,NA,40,LBW,,Bowler
54679,1,Afghanistan,Afghanistan,Mumbai,ODI,Russell,Woakes,67,108,22,0,123.3332974019075,-1,-,73,Bowled,2021-05-10,Bowler
67636,1,England,West Indies,Sydney,T20,Russell,Rabada,120,98,18,1,NA,5,NA,-1,Bowled,2021-05-10,Batsman
17889,2,England,Australia,Auckland,ODI,Williamson,Bumrah,97,69,17,2,123.3332974019075,2,5.912401873223555,0,Not Out,,Unknown
86911,1,Sri Lanka,Bangladesh,Chennai,ODI,Russell,Bumrah,94,45,14,12,---,6,5.912401873223555,65,Hit Wicket,2021-05-10,Bowler
66771,1,Sri Lanka,Australia,Chennai,T20,Smith,Bumrah,33,21,6,1,NA,4,5.912401873223555,60,Bowled,,All-Rounder
38748,2,Pakistan,Australia,Unknown,T20,Kohli,Rabada,158,129,21,5,---,4,-,13,Stumped,,Batsman
44378,1,India,New Zealand,London,Test,Russell,Afridi,142,53,2,12,123.3332974019075,6,-,58,Hit Wicket,2020-01-01,All-Rounder
95547,1,Afghanistan,Bangladesh,Sydney,Test,Babar,Malinga,40,65,17,2,NA,4,-,34,Hit Wicket,,All-Rounder
33629,1,Bangladesh,India,London,T20,Smith,Malinga,4,134,12,2,NA,5,-,76,LBW,,Batsman
47775,1,Bangladesh,Bangladesh,Kolkata,ODI,Russell,Malinga,95,139,5,12,123.3332974019075,0,NA,76,Bowled,Unknown,Bowler
26819,2,New Zealand,Bangladesh,Mumbai,Test,Faf,Woakes,145,7,20,0,123.3332974019075,4,-,-3,Caught,2020-01-01,Batsman
87492,1,India,Pakistan,Auckland,ODI,Kohli,Woakes,176,136,11,10,---,4,5.912401873223555,23,Not Out,2020-01-01,Bowler
17893,1,Afghanistan,New Zealand,Melbourne,ODI,Rohit,Starc,57,145,1,10,123.3332974019075,0,-,23,Hit Wicket,,Batsman
30241,1,England,Australia,Delhi,T20,Root,Rabada,79,37,9,12,123.3332974019075,1,-,91,Bowled,2021-05-10,Bowler
22199,1,New Zealand,India,Auckland,Test,Warner,Rashid,34,125,2,9,---,4,NA,39,Stumped,Unknown,Unknown
78796,2,Afghanistan,Sri Lanka,Johannesburg,Test,Warner,Malinga,95,33,23,7,---,4,-,35,Unknown,2021-05-10,Batsman
39254,2,New Zealand,Sri Lanka,Johannesburg,T20,Nabi,Southee,18,14,7,4,---,3,-,-9,Caught,2021-05-10,Unknown
38954,1,India,England,Kolkata,Test,Rohit,Afridi,145,120,2,3,123.3332974019075,-1,5.912401873223555,31,LBW,Unknown,Unknown
45548,2,Sri Lanka,England,Chennai,T20,Kohli,Woakes,24,132,2,1,NA,5,5.912401873223555,55,Hit Wicket,Unknown,Bowler
55642,2,Australia,Afghanistan,Delhi,T20,Kohli,Starc,2,86,7,1,---,2,5.912401873223555,50,LBW,2020-01-01,Bowler
90787,2,Bangladesh,India,Unknown,T20,Rohit,Starc,168,60,12,2,123.3332974019075,0,5.912401873223555,-9,Stumped,2021-05-10,Bowler
40368,1,New Zealand,India,Chennai,ODI,Nabi,Malinga,3,108,15,6,123.3332974019075,2,NA,20,Bowled,,All-Rounder
56826,1,India,Australia,Auckland,T20,Root,Woakes,62,26,10,9,NA,0,5.912401873223555,36,LBW,Unknown,Unknown
86533,2,Australia,Afghanistan,Mumbai,T20,Warner,Bumrah,67,44,15,7,NA,1,NA,89,Run Out,2021-05-10,Batsman
58463,2,New Zealand,England,London,T20,Russell,Afridi,-8,94,8,8,---,0,NA,50,Bowled,2020-01-01,Batsman
49364,1,Australia,Pakistan,Sydney,T20,Smith,Shami,-7,18,12,0,---,-1,-,-3,Not Out,2021-05-10,Bowler
12533,2,Pakistan,Bangladesh,Unknown,T20,Kohli,Rashid,162,118,21,0,---,4,NA,99,Caught,,Batsman
33226,1,West Indies,South Africa,Chennai,T20,Faf,Starc,4,132,12,11,123.3332974019075,5,-,41,Hit Wicket,,All-Rounder
59089,2,England,Australia,Mumbai,Test,Nabi,Afridi,169,115,3,10,NA,6,5.912401873223555,61,Stumped,Unknown,Unknown
81092,2,South Africa,Sri Lanka,Delhi,Test,Williamson,Woakes,101,61,13,5,NA,-1,NA,87,Hit Wicket,2020-01-01,Batsman
22293,2,England,Bangladesh,Kolkata,ODI,Rohit,Starc,65,74,18,13,NA,1,NA,10,Unknown,,Batsman
99300,1,Bangladesh,England,Sydney,T20,Faf,Shami,176,121,18,7,123.3332974019075,5,-,32,Stumped,Unknown,Bowler
45934,2,Afghanistan,New Zealand,Delhi,Test,Russell,Rashid,6,40,21,4,NA,5,-,4,Caught,2020-01-01,Bowler
21169,1,South Africa,Afghanistan,Mumbai,T20,Kohli,Malinga,6,78,1,3,NA,5,NA,47,Bowled,,Bowler
94528,2,Afghanistan,Bangladesh,Johannesburg,T20,Russell,Southee,-5,84,7,11,NA,3,5.912401873223555,73,Not Out,,All-Rounder
67086,2,New Zealand,Afghanistan,Auckland,Test,Smith,Joseph,168,85,5,8,NA,4,5.912401873223555,58,Caught,,Unknown
79916,1,New Zealand,New Zealand,Sydney,Test,Warner,Bumrah,161,76,12,1,---,2,-,2,Caught,Unknown,Batsman
92297,2,Pakistan,Afghanistan,Delhi,Test,Nabi,Bumrah,37,53,5,12,123.3332974019075,4,5.912401873223555,5,Run Out,Unknown,Unknown
24837,1,Afghanistan,New Zealand,Unknown,ODI,Nabi,Rashid,120,67,5,2,NA,1,-,27,Caught,Unknown,Batsman
16592,2,Pakistan,Bangladesh,Sydney,Test,Russell,Woakes,1,135,21,1,123.3332974019075,-1,-,-8,Unknown,2021-05-10,Bowler
51744,1,Afghanistan,India,Mumbai,T20,Rohit,Woakes,43,136,24,6,123.3332974019075,3,-,54,Stumped,Unknown,All-Rounder
74609,1,India,Australia,London,ODI,Rohit,Malinga,41,94,22,6,NA,6,5.912401873223555,48,LBW,2020-01-01,All-Rounder
76096,2,New Zealand,England,Mumbai,Test,Faf,Woakes,151,130,16,14,---,4,5.912401873223555,93,Bowled,,All-Rounder
75167,1,Pakistan,Sri Lanka,London,ODI,Warner,Rabada,54,26,18,9,123.3332974019075,1,5.912401873223555,36,LBW,2020-01-01,Batsman
53142,2,New Zealand,India,Sydney,Test,Smith,Afridi,122,136,4,11,NA,5,-,59,Caught,2021-05-10,Bowler
73203,1,Bangladesh,Pakistan,Delhi,T20,Rohit,Rashid,59,110,11,3,---,6,5.912401873223555,28,Caught,2020-01-01,Batsman
32227,1,West Indies,England,Auckland,Test,Smith,Rabada,4,73,1,8,NA,1,5.912401873223555,40,Not Out,Unknown,Bowler
28819,2,West Indies,Bangladesh,Chennai,Test,Faf,Afridi,51,76,2,6,---,-1,NA,39,Run Out,Unknown,All-Rounder
76756,1,India,Sri Lanka,Auckland,ODI,Root,Malinga,41,64,9,10,123.3332974019075,0,-,80,Not Out,,Bowler
83032,2,South Africa,India,Unknown,Test,Rohit,Starc,138,77,10,2,123.3332974019075,5,NA,-10,Unknown,2020-01-01,All-Rounder
57850,2,Sri Lanka,West Indies,Sydney,Test,Babar,Woakes,53,55,18,3,123.3332974019075,0,-,13,Unknown,2020-01-01,Unknown
69211,1,India,Pakistan,Melbourne,Test,Russell,Starc,101,25,17,14,123.3332974019075,3,NA,2,Stumped,2020-01-01,Batsman
63325,2,New Zealand,Sri Lanka,Sydney,ODI,Babar,Starc,23,118,16,11,---,1,-,19,Bowled,2021-05-10,Bowler
65054,1,India,New Zealand,Auckland,Test,Babar,Shami,43,32,21,0,---,4,5.912401873223555,75,Caught,,Bowler
53908,2,New Zealand,England,Chennai,Test,Faf,Rabada,-3,94,3,9,NA,5,NA,41,Unknown,2020-01-01,Batsman
42553,1,Sri Lanka,New Zealand,Mumbai,ODI,Warner,Bumrah,122,123,22,12,---,5,-,-10,Unknown,2021-05-10,Bowler
36439,1,South Africa,Sri Lanka,Melbourne,T20,Kohli,Starc,79,96,14,14,NA,3,-,18,Stumped,Unknown,Batsman
65431,2,Australia,South Africa,Auckland,ODI,Rohit,Starc,10,128,20,7,---,1,5.912401873223555,79,Hit Wicket,,Bowler
66643,2,Australia,Afghanistan,London,T20,Russell,Bumrah,96,0,6,0,123.3332974019075,3,-,61,LBW,Unknown,Batsman
51330,2,New Zealand,Pakistan,Delhi,T20,Russell,Bumrah,76,26,10,10,---,-1,-,90,Hit Wicket,Unknown,Unknown
30633,1,New Zealand,New Zealand,Kolkata,T20,Babar,Rashid,76,67,21,2,NA,1,-,76,Bowled,2020-01-01,Unknown
85338,2,India,Afghanistan,Johannesburg,T20,Babar,Rashid,81,36,15,9,---,0,-,76,Bowled,,Unknown
80048,2,Afghanistan,Bangladesh,Mumbai,T20,Faf,Rabada,60,23,8,9,---,-1,5.912401873223555,23,Run Out,2020-01-01,Bowler
52005,1,West Indies,Sri Lanka,Unknown,Test,Russell,Joseph,82,43,7,7,NA,-1,5.912401873223555,51,Stumped,Unknown,Batsman
96271,1,Sri Lanka,England,Chennai,ODI,Root,Starc,172,87,21,6,---,3,-,55,Bowled,Unknown,All-Rounder
47852,1,Bangladesh,Australia,Melbourne,ODI,Root,Joseph,144,5,10,13,---,1,-,90,LBW,Unknown,All-Rounder
44372,1,Afghanistan,Afghanistan,Kolkata,Test,Kohli,Southee,172,38,23,6,NA,0,5.912401873223555,7,LBW,Unknown,Batsman
56720,2,Australia,South Africa,Auckland,ODI,Nabi,Starc,10,92,12,7,NA,4,-,51,Not Out,2021-05-10,Unknown
10853,1,New Zealand,West Indies,London,ODI,Kohli,Bumrah,151,87,24,12,123.3332974019075,0,5.912401873223555,50,Not Out,,All-Rounder
97223,2,West Indies,Afghanistan,Mumbai,ODI,Williamson,Afridi,134,91,24,7,---,1,5.912401873223555,8,Hit Wicket,Unknown,Bowler
84974,1,India,South Africa,Auckland,ODI,Babar,Rashid,-5,14,4,2,---,6,NA,41,Caught,Unknown,All-Rounder
26002,1,South Africa,Afghanistan,Unknown,ODI,Babar,Shami,118,30,14,11,123.3332974019075,3,-,35,Caught,,All-Rounder
17366,1,Bangladesh,India,Sydney,ODI,Kohli,Shami,108,144,0,11,---,1,5.912401873223555,66,LBW,Unknown,All-Rounder
96825,1,Pakistan,West Indies,Sydney,ODI,Rohit,Afridi,126,25,7,0,NA,2,NA,82,Unknown,2021-05-10,All-Rounder
62793,1,India,Australia,Sydney,T20,Smith,Rashid,31,76,20,14,NA,0,5.912401873223555,55,Stumped,,Bowler
17155,1,Sri Lanka,Australia,Sydney,ODI,Babar,Afridi,75,52,19,11,123.3332974019075,1,-,-3,Stumped,Unknown,Batsman
98799,1,India,New Zealand,Unknown,ODI,Rohit,Rashid,155,40,5,5,---,0,-,73,LBW,2020-01-01,Bowler
80495,1,Sri Lanka,England,Sydney,Test,Williamson,Southee,-10,80,22,12,NA,5,NA,-1,LBW,,Batsman
89444,2,Afghanistan,South Africa,Auckland,T20,Faf,Rabada,17,50,12,4,123.3332974019075,2,-,77,Caught,,Unknown
32991,1,Sri Lanka,South Africa,London,ODI,Nabi,Starc,63,91,8,5,123.3332974019075,2,NA,13,Unknown,2021-05-10,Unknown
56339,2,Sri Lanka,England,Delhi,Test,Russell,Starc,82,37,7,2,NA,1,NA,16,LBW,Unknown,All-Rounder
31520,2,South Africa,Bangladesh,Auckland,Test,Kohli,Afridi,99,41,2,11,NA,2,NA,9,Unknown,,All-Rounder
71794,1,Pakistan,England,Johannesburg,Test,Russell,Shami,67,110,21,1,NA,0,-,72,Caught,2020-01-01,Batsman
86711,1,Pakistan,New Zealand,Mumbai,Test,Smith,Starc,109,8,22,2,123.3332974019075,3,5.912401873223555,8,Hit Wicket,2020-01-01,Batsman
39111,2,India,Afghanistan,Johannesburg,ODI,Russell,Rashid,163,100,20,0,---,-1,5.912401873223555,48,Unknown,Unknown,Batsman
64243,2,Australia,South Africa,Melbourne,Test,Faf,Bumrah,130,114,5,9,123.3332974019075,-1,-,8,Unknown,2020-01-01,All-Rounder
37608,2,Sri Lanka,Sri Lanka,Johannesburg,Test,Smith,Bumrah,55,132,22,3,---,6,NA,-8,Not Out,,Unknown
35895,2,Bangladesh,New Zealand,Auckland,ODI,Rohit,Joseph,137,136,21,14,123.3332974019075,-1,-,47,Caught,2020-01-01,Unknown
80284,2,Bangladesh,West Indies,Sydney,Test,Babar,Starc,55,69,3,12,123.3332974019075,4,-,54,Caught,2020-01-01,Bowler
70515,2,West Indies,Australia,Sydney,Test,Kohli,Afridi,7,78,10,3,---,-1,NA,85,Hit Wicket,2021-05-10,Bowler
50225,1,Sri Lanka,Afghanistan,Chennai,T20,Smith,Starc,58,68,24,4,---,6,NA,26,Run Out,,Bowler
78854,2,India,New Zealand,Kolkata,ODI,Root,Rashid,143,73,5,13,NA,6,-,83,Not Out,2020-01-01,Bowler
16353,1,Bangladesh,Afghanistan,Melbourne,Test,Faf,Starc,57,106,9,0,123.3332974019075,1,NA,28,Unknown,2020-01-01,All-Rounder
68246,1,Sri Lanka,Afghanistan,Mumbai,ODI,Russell,Joseph,110,26,15,14,NA,3,-,26,Unknown,2021-05-10,Bowler
76544,1,Australia,South Africa,Melbourne,T20,Nabi,Southee,-7,112,9,7,123.3332974019075,2,5.912401873223555,98,Unknown,Unknown,Batsman
97597,1,New Zealand,West Indies,Sydney,T20,Russell,Rashid,162,52,22,2,NA,5,5.912401873223555,13,Unknown,Unknown,Unknown
50149,1,England,Australia,Chennai,T20,Faf,Bumrah,46,22,19,5,123.3332974019075,2,NA,12,Stumped,2020-01-01,Unknown
19414,1,South Africa,Bangladesh,Kolkata,ODI,Root,Shami,128,91,2,11,NA,1,NA,63,Unknown,2021-05-10,Unknown
23693,2,New Zealand,Sri Lanka,Chennai,Test,Russell,Southee,55,74,18,9,NA,6,5.912401873223555,15,Hit Wicket,Unknown,Batsman
89884,1,New Zealand,India,Auckland,ODI,Nabi,Bumrah,-2,131,17,3,---,3,NA,69,LBW,,Unknown
41105,1,Bangladesh,England,Auckland,ODI,Kohli,Bumrah,66,67,15,3,---,5,5.912401873223555,-10,Run Out,Unknown,Batsman
16891,2,Bangladesh,Pakistan,Chennai,ODI,Root,Rabada,109,79,22,0,---,3,NA,-4,Not Out,2021-05-10,Batsman
83473,2,West Indies,Bangladesh,London,T20,Rohit,Rashid,51,27,18,4,---,5,5.912401873223555,2,Hit Wicket,Unknown,Bowler
68396,2,India,Australia,Auckland,ODI,Nabi,Shami,159,28,3,7,NA,0,5.912401873223555,42,Caught,,Batsman
95329,2,Pakistan,Bangladesh,Kolkata,Test,Warner,Joseph,133,57,4,7,NA,2,NA,50,Hit Wicket,2021-05-10,Bowler
65225,1,Afghanistan,Australia,Mumbai,Test,Babar,Southee,26,144,14,2,123.3332974019075,3,-,25,Run Out,2020-01-01,Bowler
21188,1,India,England,Johannesburg,T20,Faf,Southee,18,17,9,2,NA,3,5.912401873223555,92,Run Out,,All-Rounder
80339,2,New Zealand,Bangladesh,Auckland,ODI,Nabi,Rashid,149,140,0,12,---,2,5.912401873223555,10,Stumped,Unknown,All-Rounder
42688,2,England,West Indies,Melbourne,Test,Smith,Afridi,71,54,23,9,NA,5,NA,9,Bowled,2021-05-10,Batsman
37309,2,South Africa,South Africa,Sydney,T20,Russell,Afridi,80,41,0,11,---,4,NA,9,Caught,2020-01-01,Batsman
46167,1,Afghanistan,Pakistan,Sydney,ODI,Root,Starc,67,138,5,0,---,6,-,63,Run Out,2021-05-10,Batsman
55667,1,West Indies,England,Kolkata,T20,Russell,Malinga,-2,75,1,9,NA,6,5.912401873223555,53,LBW,,Unknown
92223,2,England,England,Sydney,Test,Root,Rashid,87,116,17,8,123.3332974019075,0,5.912401873223555,-10,Not Out,2020-01-01,Batsman
93848,2,Australia,West Indies,London,T20,Smith,Woakes,0,31,8,6,---,5,-,98,Hit Wicket,2020-01-01,Bowler
45217,1,Bangladesh,Pakistan,Mumbai,T20,Smith,Shami,140,77,12,14,---,2,5.912401873223555,33,Bowled,,Bowler
31809,2,Sri Lanka,Australia,Kolkata,T20,Smith,Bumrah,142,111,2,7,NA,6,5.912401873223555,80,Bowled,Unknown,Batsman
44645,1,India,Pakistan,Kolkata,Test,Smith,Woakes,93,123,10,0,123.3332974019075,5,NA,52,Hit Wicket,2020-01-01,Batsman
13274,2,West Indies,England,Melbourne,ODI,Babar,Shami,-4,58,1,3,---,6,5.912401873223555,22,Run Out,,Unknown
78762,1,Afghanistan,South Africa,Chennai,T20,Russell,Rashid,150,99,16,13,123.3332974019075,3,-,67,Bowled,Unknown,Unknown
25681,1,Afghanistan,Pakistan,Sydney,Test,Root,Rabada,172,40,15,5,NA,2,-,8,Bowled,,Bowler
49489,2,Pakistan,Australia,Johannesburg,T20,Warner,Rashid,-5,131,18,3,123.3332974019075,3,5.912401873223555,80,Not Out,,All-Rounder
92141,1,New Zealand,Afghanistan,Chennai,T20,Faf,Rashid,-7,134,5,2,---,3,-,30,Run Out,2021-05-10,Bowler
21605,2,Sri Lanka,India,Melbourne,Test,Root,Southee,70,18,22,2,123.3332974019075,-1,NA,42,Not Out,,Unknown
63082,2,Bangladesh,India,Auckland,T20,Root,Malinga,6,30,24,3,123.3332974019075,4,-,13,Unknown,2020-01-01,All-Rounder
45530,1,Pakistan,India,Chennai,ODI,Nabi,Bumrah,17,147,17,6,NA,4,NA,64,Hit Wicket,,Batsman
98206,2,West Indies,England,Melbourne,Test,Root,Joseph,90,148,12,14,NA,1,5.912401873223555,44,Stumped,2021-05-10,Unknown
51967,1,Afghanistan,Australia,Delhi,ODI,Root,Joseph,119,24,1,0,NA,-1,5.912401873223555,84,LBW,Unknown,Unknown
24703,2,India,Pakistan,Delhi,T20,Rohit,Woakes,84,139,0,0,123.3332974019075,6,-,65,Caught,Unknown,Bowler
39104,1,Bangladesh,England,Melbourne,Test,Faf,Bumrah,26,97,22,10,NA,1,-,42,Stumped,2021-05-10,Unknown
62518,1,West Indies,Sri Lanka,Unknown,ODI,Kohli,Malinga,126,144,9,5,NA,-1,-,79,Caught,2021-05-10,All-Rounder
88536,2,Pakistan,Bangladesh,Unknown,ODI,Nabi,Starc,47,106,18,13,NA,2,5.912401873223555,74,Hit Wicket,2021-05-10,Unknown
15206,1,South Africa,South Africa,London,T20,Smith,Bumrah,100,0,7,4,---,3,NA,87,Run Out,Unknown,Unknown
16147,1,Australia,New Zealand,Kolkata,T20,Babar,Starc,71,24,9,3,---,1,-,27,Not Out,,Bowler
47304,2,South Africa,Sri Lanka,Auckland,T20,Faf,Shami,71,43,3,11,---,-1,NA,26,Not Out,,Unknown
15290,1,England,West Indies,Unknown,Test,Russell,Rashid,128,99,3,3,NA,4,-,-8,Caught,2020-01-01,All-Rounder
46101,1,West Indies,India,Delhi,T20,Root,Southee,163,0,14,2,---,0,NA,78,Unknown,,Batsman
99049,1,South Africa,Australia,Kolkata,T20,Root,Rabada,49,76,23,6,123.3332974019075,1,NA,36,Hit Wicket,2020-01-01,Batsman
71248,2,South Africa,India,Kolkata,Test,Kohli,Joseph,2,20,11,3,NA,6,-,-5,Not Out,2020-01-01,Batsman
44133,1,Sri Lanka,West Indies,Melbourne,Test,Nabi,Shami,23,76,18,14,123.3332974019075,0,5.912401873223555,97,Stumped,Unknown,Bowler
76589,2,West Indies,Australia,Unknown,ODI,Russell,Malinga,83,144,2,1,123.3332974019075,4,5.912401873223555,34,LBW,Unknown,All-Rounder
41545,1,South Africa,Australia,London,Test,Rohit,Starc,8,144,21,5,123.3332974019075,3,5.912401873223555,76,Stumped,2021-05-10,All-Rounder
